 time            time            v(inp)          v(inn)          v(vamp)         v(rxout)       
 1.71330000e-08  1.71330000e-08  9.50000000e-01  8.50000000e-01  1.15439634e+00  1.39004960e+00 
 1.71350000e-08  1.71350000e-08  9.50000000e-01  8.50000000e-01  1.16314028e+00  1.36071979e+00 
 1.71370000e-08  1.71370000e-08  9.50000000e-01  8.50000000e-01  1.17160473e+00  1.33077258e+00 
 1.71390000e-08  1.71390000e-08  9.50000000e-01  8.50000000e-01  1.17977452e+00  1.30023878e+00 
 1.71410000e-08  1.71410000e-08  9.50000000e-01  8.50000000e-01  1.18768297e+00  1.26915491e+00 
 1.71430000e-08  1.71430000e-08  9.50000000e-01  8.50000000e-01  1.19531753e+00  1.23755046e+00 
 1.71450000e-08  1.71450000e-08  9.50000000e-01  8.50000000e-01  1.20270929e+00  1.20545951e+00 
 1.71470000e-08  1.71470000e-08  9.50000000e-01  8.50000000e-01  1.20984761e+00  1.17291023e+00 
 1.71490000e-08  1.71490000e-08  9.50000000e-01  8.50000000e-01  1.21676118e+00  1.13993457e+00 
 1.71510000e-08  1.71510000e-08  9.50000000e-01  8.50000000e-01  1.22344051e+00  1.10655958e+00 
 1.71530000e-08  1.71530000e-08  9.50000000e-01  8.50000000e-01  1.22991168e+00  1.07281555e+00 
 1.71550000e-08  1.71550000e-08  9.50000000e-01  8.50000000e-01  1.23616591e+00  1.03872866e+00 
 1.71570000e-08  1.71570000e-08  9.50000000e-01  8.50000000e-01  1.24222690e+00  1.00432785e+00 
 1.71590000e-08  1.71590000e-08  9.50000000e-01  8.50000000e-01  1.24808664e+00  9.69638623e-01 
 1.71610000e-08  1.71610000e-08  9.50000000e-01  8.50000000e-01  1.25376685e+00  9.34688879e-01 
 1.71630000e-08  1.71630000e-08  9.50000000e-01  8.50000000e-01  1.25926040e+00  8.99503673e-01 
 1.71650000e-08  1.71650000e-08  9.50000000e-01  8.50000000e-01  1.26458735e+00  8.64110231e-01 
 1.71670000e-08  1.71670000e-08  9.50000000e-01  8.50000000e-01  1.26974132e+00  8.28533562e-01 
 1.71690000e-08  1.71690000e-08  9.50000000e-01  8.50000000e-01  1.27474090e+00  7.92800827e-01 
 1.71710000e-08  1.71710000e-08  9.50000000e-01  8.50000000e-01  1.27958029e+00  7.56937680e-01 
 1.71730000e-08  1.71730000e-08  9.50000000e-01  8.50000000e-01  1.28427660e+00  7.20972182e-01 
 1.71750000e-08  1.71750000e-08  9.50000000e-01  8.50000000e-01  1.28882436e+00  6.84931840e-01 
 1.71770000e-08  1.71770000e-08  9.50000000e-01  8.50000000e-01  1.29323899e+00  6.48847304e-01 
 1.71790000e-08  1.71790000e-08  9.50000000e-01  8.50000000e-01  1.29751474e+00  6.12750205e-01 
 1.71810000e-08  1.71810000e-08  9.50000000e-01  8.50000000e-01  1.30166466e+00  5.76677045e-01 
 1.71830000e-08  1.71830000e-08  9.50000000e-01  8.50000000e-01  1.30568122e+00  5.40668306e-01 
 1.71850000e-08  1.71850000e-08  9.50000000e-01  8.50000000e-01  1.30957261e+00  5.04773483e-01 
 1.71870000e-08  1.71870000e-08  9.50000000e-01  8.50000000e-01  1.31332515e+00  4.69052856e-01 
 1.71890000e-08  1.71890000e-08  9.50000000e-01  8.50000000e-01  1.31693503e+00  4.33586012e-01 
 1.71910000e-08  1.71910000e-08  9.50000000e-01  8.50000000e-01  1.32037144e+00  3.98479295e-01 
 1.71930000e-08  1.71930000e-08  9.50000000e-01  8.50000000e-01  1.32360630e+00  3.63880510e-01 
 1.71950000e-08  1.71950000e-08  9.50000000e-01  8.50000000e-01  1.32658866e+00  3.29990600e-01 
 1.71970000e-08  1.71970000e-08  9.50000000e-01  8.50000000e-01  1.32929421e+00  2.97074466e-01 
 1.71990000e-08  1.71990000e-08  9.50000000e-01  8.50000000e-01  1.33172505e+00  2.65456127e-01 
 1.72010000e-08  1.72010000e-08  9.50000000e-01  8.50000000e-01  1.33394971e+00  2.35491595e-01 
 1.72030000e-08  1.72030000e-08  9.50000000e-01  8.50000000e-01  1.33605887e+00  2.07505847e-01 
 1.72050000e-08  1.72050000e-08  9.50000000e-01  8.50000000e-01  1.33816136e+00  1.81728907e-01 
 1.72070000e-08  1.72070000e-08  9.50000000e-01  8.50000000e-01  1.34033624e+00  1.58274695e-01 
 1.72090000e-08  1.72090000e-08  9.50000000e-01  8.50000000e-01  1.34264835e+00  1.37160826e-01 
 1.72110000e-08  1.72110000e-08  9.50000000e-01  8.50000000e-01  1.34512815e+00  1.18330665e-01 
 1.72130000e-08  1.72130000e-08  9.50000000e-01  8.50000000e-01  1.34779758e+00  1.01677654e-01 
 1.72150000e-08  1.72150000e-08  9.50000000e-01  8.50000000e-01  1.35065326e+00  8.70606820e-02 
 1.72170000e-08  1.72170000e-08  9.50000000e-01  8.50000000e-01  1.35369149e+00  7.43184203e-02 
 1.72190000e-08  1.72190000e-08  9.50000000e-01  8.50000000e-01  1.35689142e+00  6.32783346e-02 
 1.72210000e-08  1.72210000e-08  9.50000000e-01  8.50000000e-01  1.36023768e+00  5.37660256e-02 
 1.72230000e-08  1.72230000e-08  9.50000000e-01  8.50000000e-01  1.36370306e+00  4.56101715e-02 
 1.72250000e-08  1.72250000e-08  9.50000000e-01  8.50000000e-01  1.36726918e+00  3.86481652e-02 
 1.72270000e-08  1.72270000e-08  9.50000000e-01  8.50000000e-01  1.37090891e+00  3.27279541e-02 
 1.72290000e-08  1.72290000e-08  9.50000000e-01  8.50000000e-01  1.37460541e+00  2.77108872e-02 
 1.72310000e-08  1.72310000e-08  9.50000000e-01  8.50000000e-01  1.37833471e+00  2.34714643e-02 
 1.72330000e-08  1.72330000e-08  9.50000000e-01  8.50000000e-01  1.38208346e+00  1.98983882e-02 
 1.72350000e-08  1.72350000e-08  9.50000000e-01  8.50000000e-01  1.38583188e+00  1.68931645e-02 
 1.72370000e-08  1.72370000e-08  9.50000000e-01  8.50000000e-01  1.38957048e+00  1.43701953e-02 
 1.72390000e-08  1.72390000e-08  9.50000000e-01  8.50000000e-01  1.39328358e+00  1.22549258e-02 
 1.72410000e-08  1.72410000e-08  9.50000000e-01  8.50000000e-01  1.39696522e+00  1.04835414e-02 
 1.72430000e-08  1.72430000e-08  9.50000000e-01  8.50000000e-01  1.40060331e+00  9.00108297e-03 
 1.72450000e-08  1.72450000e-08  9.50000000e-01  8.50000000e-01  1.40419474e+00  7.76106329e-03 
 1.72470000e-08  1.72470000e-08  9.50000000e-01  8.50000000e-01  1.40773033e+00  6.72375937e-03 
 1.72490000e-08  1.72490000e-08  9.50000000e-01  8.50000000e-01  1.41120918e+00  5.85589409e-03 
 1.72510000e-08  1.72510000e-08  9.50000000e-01  8.50000000e-01  1.41462433e+00  5.12918174e-03 
 1.72530000e-08  1.72530000e-08  9.50000000e-01  8.50000000e-01  1.41797653e+00  4.52012100e-03 
 1.72550000e-08  1.72550000e-08  9.50000000e-01  8.50000000e-01  1.42126051e+00  4.00879934e-03 
 1.72570000e-08  1.72570000e-08  9.50000000e-01  8.50000000e-01  1.42447814e+00  3.57879494e-03 
 1.72590000e-08  1.72590000e-08  9.50000000e-01  8.50000000e-01  1.42762540e+00  3.21621352e-03 
 1.72610000e-08  1.72610000e-08  9.50000000e-01  8.50000000e-01  1.43070496e+00  2.90967737e-03 
 1.72630000e-08  1.72630000e-08  9.50000000e-01  8.50000000e-01  1.43371369e+00  2.64955818e-03 
 1.72650000e-08  1.72650000e-08  9.50000000e-01  8.50000000e-01  1.43665476e+00  2.42802709e-03 
 1.72670000e-08  1.72670000e-08  9.50000000e-01  8.50000000e-01  1.43952572e+00  2.23844743e-03 
 1.72690000e-08  1.72690000e-08  9.50000000e-01  8.50000000e-01  1.44233003e+00  2.07546209e-03 
 1.72710000e-08  1.72710000e-08  9.50000000e-01  8.50000000e-01  1.44506572e+00  1.93451476e-03 
 1.72730000e-08  1.72730000e-08  9.50000000e-01  8.50000000e-01  1.44773640e+00  1.81195570e-03 
 1.72750000e-08  1.72750000e-08  9.50000000e-01  8.50000000e-01  1.45034045e+00  1.70466557e-03 
 1.72770000e-08  1.72770000e-08  9.50000000e-01  8.50000000e-01  1.45288156e+00  1.61016567e-03 
 1.72790000e-08  1.72790000e-08  9.50000000e-01  8.50000000e-01  1.45535834e+00  1.52632410e-03 
 1.72810000e-08  1.72810000e-08  9.50000000e-01  8.50000000e-01  1.45777447e+00  1.45146046e-03 
 1.72830000e-08  1.72830000e-08  9.50000000e-01  8.50000000e-01  1.46012878e+00  1.38411849e-03 
 1.72850000e-08  1.72850000e-08  9.50000000e-01  8.50000000e-01  1.46242485e+00  1.32315917e-03 
 1.72870000e-08  1.72870000e-08  9.50000000e-01  8.50000000e-01  1.46466166e+00  1.26758720e-03 
 1.72890000e-08  1.72890000e-08  9.50000000e-01  8.50000000e-01  1.46684273e+00  1.21662886e-03 
 1.72910000e-08  1.72910000e-08  9.50000000e-01  8.50000000e-01  1.46896712e+00  1.16960279e-03 
 1.72930000e-08  1.72930000e-08  9.50000000e-01  8.50000000e-01  1.47103825e+00  1.12598070e-03 
 1.72950000e-08  1.72950000e-08  9.50000000e-01  8.50000000e-01  1.47305528e+00  1.08529495e-03 
 1.72970000e-08  1.72970000e-08  9.50000000e-01  8.50000000e-01  1.47502148e+00  1.04718141e-03 
 1.72990000e-08  1.72990000e-08  9.50000000e-01  8.50000000e-01  1.47693609e+00  1.01131809e-03 
 1.73010000e-08  1.73010000e-08  9.50000000e-01  8.50000000e-01  1.47880228e+00  9.77450280e-04 
 1.73030000e-08  1.73030000e-08  9.50000000e-01  8.50000000e-01  1.48061931e+00  9.45355498e-04 
 1.73050000e-08  1.73050000e-08  9.50000000e-01  8.50000000e-01  1.48239023e+00  9.14851688e-04 
 1.73070000e-08  1.73070000e-08  9.50000000e-01  8.50000000e-01  1.48411436e+00  8.85784680e-04 
 1.73090000e-08  1.73090000e-08  9.50000000e-01  8.50000000e-01  1.48579461e+00  8.58020509e-04 
 1.73110000e-08  1.73110000e-08  9.50000000e-01  8.50000000e-01  1.48743035e+00  8.31452231e-04 
 1.73130000e-08  1.73130000e-08  9.50000000e-01  8.50000000e-01  1.48902436e+00  8.05977618e-04 
 1.73150000e-08  1.73150000e-08  9.50000000e-01  8.50000000e-01  1.49057604e+00  7.81522693e-04 
 1.73170000e-08  1.73170000e-08  9.50000000e-01  8.50000000e-01  1.49208804e+00  7.58006122e-04 
 1.73190000e-08  1.73190000e-08  9.50000000e-01  8.50000000e-01  1.49355980e+00  7.35377227e-04 
 1.73210000e-08  1.73210000e-08  9.50000000e-01  8.50000000e-01  1.49499387e+00  7.13568412e-04 
 1.73230000e-08  1.73230000e-08  9.50000000e-01  8.50000000e-01  1.49638969e+00  6.92545719e-04 
 1.73250000e-08  1.73250000e-08  9.50000000e-01  8.50000000e-01  1.49774970e+00  6.72250588e-04 
 1.73270000e-08  1.73270000e-08  9.50000000e-01  8.50000000e-01  1.49907338e+00  6.52661268e-04 
 1.73290000e-08  1.73290000e-08  9.50000000e-01  8.50000000e-01  1.50036304e+00  6.33725163e-04 
 1.73310000e-08  1.73310000e-08  9.50000000e-01  8.50000000e-01  1.50161818e+00  6.15429611e-04 
 1.73330000e-08  1.73330000e-08  9.50000000e-01  8.50000000e-01  1.50284103e+00  5.97725984e-04 
 1.73350000e-08  1.73350000e-08  9.50000000e-01  8.50000000e-01  1.50403109e+00  5.80608523e-04 
 1.73370000e-08  1.73370000e-08  9.50000000e-01  8.50000000e-01  1.50519050e+00  5.64031282e-04 
 1.73390000e-08  1.73390000e-08  9.50000000e-01  8.50000000e-01  1.50631878e+00  5.47993846e-04 
 1.73410000e-08  1.73410000e-08  9.50000000e-01  8.50000000e-01  1.50741795e+00  5.32452137e-04 
 1.73430000e-08  1.73430000e-08  9.50000000e-01  8.50000000e-01  1.50848757e+00  5.17409953e-04 
 1.73450000e-08  1.73450000e-08  9.50000000e-01  8.50000000e-01  1.50952958e+00  5.02824566e-04 
 1.73470000e-08  1.73470000e-08  9.50000000e-01  8.50000000e-01  1.51054352e+00  4.88703153e-04 
 1.73490000e-08  1.73490000e-08  9.50000000e-01  8.50000000e-01  1.51153126e+00  4.75004019e-04 
 1.73510000e-08  1.73510000e-08  9.50000000e-01  8.50000000e-01  1.51249237e+00  4.61737080e-04 
 1.73530000e-08  1.73530000e-08  9.50000000e-01  8.50000000e-01  1.51342861e+00  4.48861490e-04 
 1.73550000e-08  1.73550000e-08  9.50000000e-01  8.50000000e-01  1.51433958e+00  4.36389405e-04 
 1.73570000e-08  1.73570000e-08  9.50000000e-01  8.50000000e-01  1.51522697e+00  4.24280722e-04 
 1.73590000e-08  1.73590000e-08  9.50000000e-01  8.50000000e-01  1.51609037e+00  4.12549443e-04 
 1.73610000e-08  1.73610000e-08  9.50000000e-01  8.50000000e-01  1.51693139e+00  4.01156150e-04 
 1.73630000e-08  1.73630000e-08  9.50000000e-01  8.50000000e-01  1.51774966e+00  3.90116371e-04 
 1.73650000e-08  1.73650000e-08  9.50000000e-01  8.50000000e-01  1.51854671e+00  3.79391351e-04 
 1.73670000e-08  1.73670000e-08  9.50000000e-01  8.50000000e-01  1.51932216e+00  3.68997872e-04 
 1.73690000e-08  1.73690000e-08  9.50000000e-01  8.50000000e-01  1.52007749e+00  3.58897842e-04 
 1.73710000e-08  1.73710000e-08  9.50000000e-01  8.50000000e-01  1.52081234e+00  3.49109072e-04 
 1.73730000e-08  1.73730000e-08  9.50000000e-01  8.50000000e-01  1.52152811e+00  3.39594136e-04 
 1.73750000e-08  1.73750000e-08  9.50000000e-01  8.50000000e-01  1.52222444e+00  3.30371682e-04 
 1.73770000e-08  1.73770000e-08  9.50000000e-01  8.50000000e-01  1.52290269e+00  3.21404967e-04 
 1.73790000e-08  1.73790000e-08  9.50000000e-01  8.50000000e-01  1.52356250e+00  3.12713303e-04 
 1.73810000e-08  1.73810000e-08  9.50000000e-01  8.50000000e-01  1.52420515e+00  3.04260649e-04 
 1.73830000e-08  1.73830000e-08  9.50000000e-01  8.50000000e-01  1.52483033e+00  2.96066837e-04 
 1.73850000e-08  1.73850000e-08  9.50000000e-01  8.50000000e-01  1.52543925e+00  2.88096539e-04 
 1.73870000e-08  1.73870000e-08  9.50000000e-01  8.50000000e-01  1.52603158e+00  2.80369984e-04 
 1.73890000e-08  1.73890000e-08  9.50000000e-01  8.50000000e-01  1.52660851e+00  2.72852573e-04 
 1.73910000e-08  1.73910000e-08  9.50000000e-01  8.50000000e-01  1.52716971e+00  2.65564814e-04 
 1.73930000e-08  1.73930000e-08  9.50000000e-01  8.50000000e-01  1.52771630e+00  2.58472856e-04 
 1.73950000e-08  1.73950000e-08  9.50000000e-01  8.50000000e-01  1.52824798e+00  2.51597389e-04 
 1.73970000e-08  1.73970000e-08  9.50000000e-01  8.50000000e-01  1.52876582e+00  2.44905316e-04 
 1.73990000e-08  1.73990000e-08  9.50000000e-01  8.50000000e-01  1.52926952e+00  2.38417423e-04 
 1.74010000e-08  1.74010000e-08  9.50000000e-01  8.50000000e-01  1.52976009e+00  2.32101380e-04 
 1.74030000e-08  1.74030000e-08  9.50000000e-01  8.50000000e-01  1.53023727e+00  2.25977992e-04 
 1.74050000e-08  1.74050000e-08  9.50000000e-01  8.50000000e-01  1.53070201e+00  2.20015700e-04 
 1.74070000e-08  1.74070000e-08  9.50000000e-01  8.50000000e-01  1.53115403e+00  2.14235262e-04 
 1.74090000e-08  1.74090000e-08  9.50000000e-01  8.50000000e-01  1.53159428e+00  2.08605896e-04 
 1.74110000e-08  1.74110000e-08  9.50000000e-01  8.50000000e-01  1.53202248e+00  2.03148253e-04 
 1.74130000e-08  1.74130000e-08  9.50000000e-01  8.50000000e-01  1.53243952e+00  1.97832331e-04 
 1.74150000e-08  1.74150000e-08  9.50000000e-01  8.50000000e-01  1.53284513e+00  1.92678622e-04 
 1.74170000e-08  1.74170000e-08  9.50000000e-01  8.50000000e-01  1.53324017e+00  1.87657904e-04 
 1.74190000e-08  1.74190000e-08  9.50000000e-01  8.50000000e-01  1.53362438e+00  1.82790465e-04 
 1.74210000e-08  1.74210000e-08  9.50000000e-01  8.50000000e-01  1.53399857e+00  1.78047862e-04 
 1.74230000e-08  1.74230000e-08  9.50000000e-01  8.50000000e-01  1.53436249e+00  1.73450141e-04 
 1.74250000e-08  1.74250000e-08  9.50000000e-01  8.50000000e-01  1.53471692e+00  1.68969632e-04 
 1.74270000e-08  1.74270000e-08  9.50000000e-01  8.50000000e-01  1.53506162e+00  1.64626107e-04 
 1.74290000e-08  1.74290000e-08  9.50000000e-01  8.50000000e-01  1.53539734e+00  1.60392664e-04 
 1.74310000e-08  1.74310000e-08  9.50000000e-01  8.50000000e-01  1.53572382e+00  1.56288771e-04 
 1.74330000e-08  1.74330000e-08  9.50000000e-01  8.50000000e-01  1.53604180e+00  1.52288290e-04 
 1.74350000e-08  1.74350000e-08  9.50000000e-01  8.50000000e-01  1.53635103e+00  1.48410357e-04 
 1.74370000e-08  1.74370000e-08  9.50000000e-01  8.50000000e-01  1.53665219e+00  1.44629590e-04 
 1.74390000e-08  1.74390000e-08  9.50000000e-01  8.50000000e-01  1.53694507e+00  1.40964777e-04 
 1.74410000e-08  1.74410000e-08  9.50000000e-01  8.50000000e-01  1.53723031e+00  1.37391279e-04 
 1.74430000e-08  1.74430000e-08  9.50000000e-01  8.50000000e-01  1.53750770e+00  1.33927518e-04 
 1.74450000e-08  1.74450000e-08  9.50000000e-01  8.50000000e-01  1.53777785e+00  1.30549591e-04 
 1.74470000e-08  1.74470000e-08  9.50000000e-01  8.50000000e-01  1.53804055e+00  1.27275538e-04 
 1.74490000e-08  1.74490000e-08  9.50000000e-01  8.50000000e-01  1.53829641e+00  1.24082181e-04 
 1.74510000e-08  1.74510000e-08  9.50000000e-01  8.50000000e-01  1.53854521e+00  1.20987167e-04 
 1.74530000e-08  1.74530000e-08  9.50000000e-01  8.50000000e-01  1.53878753e+00  1.17968029e-04 
 1.74550000e-08  1.74550000e-08  9.50000000e-01  8.50000000e-01  1.53902316e+00  1.15042016e-04 
 1.74570000e-08  1.74570000e-08  9.50000000e-01  8.50000000e-01  1.53925264e+00  1.12187358e-04 
 1.74590000e-08  1.74590000e-08  9.50000000e-01  8.50000000e-01  1.53947579e+00  1.09420897e-04 
 1.74610000e-08  1.74610000e-08  9.50000000e-01  8.50000000e-01  1.53969313e+00  1.06721550e-04 
 1.74630000e-08  1.74630000e-08  9.50000000e-01  8.50000000e-01  1.53990445e+00  1.04105744e-04 
 1.74650000e-08  1.74650000e-08  9.50000000e-01  8.50000000e-01  1.54011028e+00  1.01553071e-04 
 1.74670000e-08  1.74670000e-08  9.50000000e-01  8.50000000e-01  1.54031040e+00  9.90795430e-05 
 1.74690000e-08  1.74690000e-08  9.50000000e-01  8.50000000e-01  1.54050532e+00  9.66654090e-05 
 1.74710000e-08  1.74710000e-08  9.50000000e-01  8.50000000e-01  1.54069484e+00  9.43262645e-05 
 1.74730000e-08  1.74730000e-08  9.50000000e-01  8.50000000e-01  1.54087943e+00  9.20430029e-05 
 1.74750000e-08  1.74750000e-08  9.50000000e-01  8.50000000e-01  1.54105890e+00  8.98308033e-05 
 1.74770000e-08  1.74770000e-08  9.50000000e-01  8.50000000e-01  1.54123371e+00  8.76711880e-05 
 1.74790000e-08  1.74790000e-08  9.50000000e-01  8.50000000e-01  1.54140366e+00  8.55789211e-05 
 1.74810000e-08  1.74810000e-08  9.50000000e-01  8.50000000e-01  1.54156920e+00  8.35361389e-05 
 1.74830000e-08  1.74830000e-08  9.50000000e-01  8.50000000e-01  1.54173014e+00  8.15571932e-05 
 1.74850000e-08  1.74850000e-08  9.50000000e-01  8.50000000e-01  1.54188690e+00  7.96248190e-05 
 1.74870000e-08  1.74870000e-08  9.50000000e-01  8.50000000e-01  1.54203931e+00  7.77529592e-05 
 1.74890000e-08  1.74890000e-08  9.50000000e-01  8.50000000e-01  1.54218775e+00  7.59249323e-05 
 1.74910000e-08  1.74910000e-08  9.50000000e-01  8.50000000e-01  1.54233207e+00  7.41542768e-05 
 1.74930000e-08  1.74930000e-08  9.50000000e-01  8.50000000e-01  1.54247264e+00  7.24248792e-05 
 1.74950000e-08  1.74950000e-08  9.50000000e-01  8.50000000e-01  1.54260930e+00  7.07498785e-05 
 1.74970000e-08  1.74970000e-08  9.50000000e-01  8.50000000e-01  1.54274242e+00  6.91137144e-05 
 1.74990000e-08  1.74990000e-08  9.50000000e-01  8.50000000e-01  1.54287182e+00  6.75291319e-05 
 1.75000000e-08  1.75000000e-08  9.50000000e-01  8.50000000e-01  1.54293530e+00  6.67481442e-05 
 1.75002000e-08  1.75002000e-08  9.49600000e-01  8.50400000e-01  1.54301277e+00  7.22641250e-05 
 1.75006000e-08  1.75006000e-08  9.48800000e-01  8.51200000e-01  1.54314907e+00  8.11711138e-05 
 1.75014000e-08  1.75014000e-08  9.47200000e-01  8.52800000e-01  1.54335023e+00  9.17286554e-05 
 1.75030000e-08  1.75030000e-08  9.44000000e-01  8.56000000e-01  1.54344521e+00  8.58591043e-05 
 1.75050000e-08  1.75050000e-08  9.40000000e-01  8.60000000e-01  1.54290750e+00  2.86108596e-05 
 1.75070000e-08  1.75070000e-08  9.36000000e-01  8.64000000e-01  1.54156936e+00 -8.23126847e-05 
 1.75090000e-08  1.75090000e-08  9.32000000e-01  8.68000000e-01  1.53936993e+00 -2.41007685e-04 
 1.75110000e-08  1.75110000e-08  9.28000000e-01  8.72000000e-01  1.53627233e+00 -4.39653245e-04 
 1.75130000e-08  1.75130000e-08  9.24000000e-01  8.76000000e-01  1.53224577e+00 -6.73269901e-04 
 1.75150000e-08  1.75150000e-08  9.20000000e-01  8.80000000e-01  1.52727237e+00 -9.36942294e-04 
 1.75170000e-08  1.75170000e-08  9.16000000e-01  8.84000000e-01  1.52133492e+00 -1.22739770e-03 
 1.75190000e-08  1.75190000e-08  9.12000000e-01  8.88000000e-01  1.51442610e+00 -1.54143528e-03 
 1.75210000e-08  1.75210000e-08  9.08000000e-01  8.92000000e-01  1.50653883e+00 -1.87722032e-03 
 1.75230000e-08  1.75230000e-08  9.04000000e-01  8.96000000e-01  1.49767502e+00 -2.23286330e-03 
 1.75250000e-08  1.75250000e-08  9.00000000e-01  9.00000000e-01  1.48783724e+00 -2.60757423e-03 
 1.75270000e-08  1.75270000e-08  8.96000000e-01  9.04000000e-01  1.47703646e+00 -3.00041942e-03 
 1.75290000e-08  1.75290000e-08  8.92000000e-01  9.08000000e-01  1.46528461e+00 -3.41136559e-03 
 1.75310000e-08  1.75310000e-08  8.88000000e-01  9.12000000e-01  1.45260127e+00 -3.84018720e-03 
 1.75330000e-08  1.75330000e-08  8.84000000e-01  9.16000000e-01  1.43900699e+00 -4.28739788e-03 
 1.75350000e-08  1.75350000e-08  8.80000000e-01  9.20000000e-01  1.42452893e+00 -4.75326916e-03 
 1.75370000e-08  1.75370000e-08  8.76000000e-01  9.24000000e-01  1.40919496e+00 -5.23863781e-03 
 1.75390000e-08  1.75390000e-08  8.72000000e-01  9.28000000e-01  1.39303835e+00 -5.74399462e-03 
 1.75410000e-08  1.75410000e-08  8.68000000e-01  9.32000000e-01  1.37609243e+00 -6.27014874e-03 
 1.75430000e-08  1.75430000e-08  8.64000000e-01  9.36000000e-01  1.35839456e+00 -6.81733659e-03 
 1.75450000e-08  1.75450000e-08  8.60000000e-01  9.40000000e-01  1.33998131e+00 -7.38570370e-03 
 1.75470000e-08  1.75470000e-08  8.56000000e-01  9.44000000e-01  1.32089168e+00 -7.97435686e-03 
 1.75490000e-08  1.75490000e-08  8.52000000e-01  9.48000000e-01  1.30116291e+00 -8.58158521e-03 
 1.75500000e-08  1.75500000e-08  8.50000000e-01  9.50000000e-01  1.29107024e+00 -8.89127435e-03 
 1.75502000e-08  1.75502000e-08  8.50000000e-01  9.50000000e-01  1.28897224e+00 -8.96012648e-03 
 1.75506000e-08  1.75506000e-08  8.50000000e-01  9.50000000e-01  1.28479265e+00 -9.09490858e-03 
